round,test_accuracy,test_loss,train_loss,avg_lambda_before,avg_lambda_after,budget_used,participation_rate,method
1,0.0811,4.2731023750305175,4.249779438032513,0.47650330004119257,0.2633115352259961,11.373127840640773,1.0,data_size_proportional
2,0.1403,3.714082465362549,3.603938108036554,0.47650330004119257,0.2633115352259961,11.373127840640773,1.0,data_size_proportional
3,0.207,3.382120287322998,3.2012377949357806,0.47650330004119257,0.2633115352259961,11.373127840640773,1.0,data_size_proportional
4,0.2349,3.219782434082031,2.5624411389961788,0.47650330004119257,0.2633115352259961,11.373127840640773,1.0,data_size_proportional
5,0.2749,3.0855362335205077,2.2452953323334284,0.47650330004119257,0.2633115352259961,11.373127840640773,1.0,data_size_proportional
6,0.2971,3.2382042835235594,1.5689782836715132,0.47650330004119257,0.2633115352259961,11.373127840640773,1.0,data_size_proportional
7,0.3153,3.7262697605133055,0.9820448067758649,0.47650330004119257,0.2633115352259961,11.373127840640773,1.0,data_size_proportional
8,0.3076,3.927899648284912,0.9114080123566204,0.47650330004119257,0.2633115352259961,11.373127840640773,1.0,data_size_proportional
9,0.3281,3.9103764343261718,0.7942588813525957,0.47650330004119257,0.2633115352259961,11.373127840640773,1.0,data_size_proportional
10,0.3178,4.124736851119995,0.6587075586824243,0.47650330004119257,0.2633115352259961,11.373127840640773,1.0,data_size_proportional
11,0.3297,4.051168170166016,0.6379281692073577,0.47650330004119257,0.2633115352259961,11.373127840640773,1.0,data_size_proportional
12,0.3313,3.9913762855529784,0.6443948486154548,0.47650330004119257,0.2633115352259961,11.373127840640773,1.0,data_size_proportional
13,0.339,4.004622128295899,0.5762474248324703,0.47650330004119257,0.2633115352259961,11.373127840640773,1.0,data_size_proportional
14,0.3402,3.916866619873047,0.5129831877926997,0.47650330004119257,0.2633115352259961,11.373127840640773,1.0,data_size_proportional
15,0.3266,4.348389939117432,0.4318076486409803,0.47650330004119257,0.2633115352259961,11.373127840640773,1.0,data_size_proportional
16,0.3368,4.0957264186859135,0.4688153654725257,0.47650330004119257,0.2633115352259961,11.373127840640773,1.0,data_size_proportional
17,0.3421,3.962410920715332,0.46521411256267053,0.47650330004119257,0.2633115352259961,11.373127840640773,1.0,data_size_proportional
18,0.3449,4.026378340148926,0.38606266958322816,0.47650330004119257,0.2633115352259961,11.373127840640773,1.0,data_size_proportional
19,0.3486,3.823960364532471,0.4376491140987284,0.47650330004119257,0.2633115352259961,11.373127840640773,1.0,data_size_proportional
20,0.3444,4.033829931640625,0.36883203579987384,0.47650330004119257,0.2633115352259961,11.373127840640773,1.0,data_size_proportional
21,0.3542,3.944147905731201,0.3844474601611028,0.47650330004119257,0.2633115352259961,11.373127840640773,1.0,data_size_proportional
22,0.3547,3.9292119205474854,0.36750139192606734,0.47650330004119257,0.2633115352259961,11.373127840640773,1.0,data_size_proportional
23,0.3481,4.066436374664307,0.32201649429317913,0.47650330004119257,0.2633115352259961,11.373127840640773,1.0,data_size_proportional
24,0.3488,3.9240008071899415,0.377928929814307,0.47650330004119257,0.2633115352259961,11.373127840640773,1.0,data_size_proportional
25,0.3588,3.9396880905151366,0.3455112400916951,0.47650330004119257,0.2633115352259961,11.373127840640773,1.0,data_size_proportional
26,0.356,4.018610943603516,0.3058894187229615,0.47650330004119257,0.2633115352259961,11.373127840640773,1.0,data_size_proportional
27,0.3542,4.108608153915405,0.2419763718188983,0.47650330004119257,0.2633115352259961,11.373127840640773,1.0,data_size_proportional
28,0.3557,4.154659618377686,0.24863250056901068,0.47650330004119257,0.2633115352259961,11.373127840640773,1.0,data_size_proportional
29,0.3513,4.462169251251221,0.2076695629629399,0.47650330004119257,0.2633115352259961,11.373127840640773,1.0,data_size_proportional
30,0.3403,4.483681595611572,0.301984941155097,0.47650330004119257,0.2633115352259961,11.373127840640773,1.0,data_size_proportional
31,0.3419,4.3361191665649415,0.2760135949621133,0.47650330004119257,0.2633115352259961,11.373127840640773,1.0,data_size_proportional
32,0.3486,4.167062281036377,0.3066259072925937,0.47650330004119257,0.2633115352259961,11.373127840640773,1.0,data_size_proportional
33,0.3548,4.202695275115967,0.2672800716692674,0.47650330004119257,0.2633115352259961,11.373127840640773,1.0,data_size_proportional
34,0.3512,4.126474026489258,0.26696993030678684,0.47650330004119257,0.2633115352259961,11.373127840640773,1.0,data_size_proportional
35,0.3563,4.122926990127564,0.26179682611763017,0.47650330004119257,0.2633115352259961,11.373127840640773,1.0,data_size_proportional
36,0.3554,4.250062629699707,0.2275967563548995,0.47650330004119257,0.2633115352259961,11.373127840640773,1.0,data_size_proportional
37,0.3565,4.217423952484131,0.22701238383407932,0.47650330004119257,0.2633115352259961,11.373127840640773,1.0,data_size_proportional
38,0.3565,4.444097172546387,0.17117784107281211,0.47650330004119257,0.2633115352259961,11.373127840640773,1.0,data_size_proportional
39,0.3555,4.599969470214844,0.17358682499786426,0.47650330004119257,0.2633115352259961,11.373127840640773,1.0,data_size_proportional
40,0.3575,4.8094268241882325,0.12618353011735012,0.47650330004119257,0.2633115352259961,11.373127840640773,1.0,data_size_proportional
41,0.3568,4.514745471191406,0.18869253503849165,0.47650330004119257,0.2633115352259961,11.373127840640773,1.0,data_size_proportional
42,0.3579,4.58914294052124,0.17671858605382984,0.47650330004119257,0.2633115352259961,11.373127840640773,1.0,data_size_proportional
43,0.356,4.9157480560302735,0.10068871152385585,0.47650330004119257,0.2633115352259961,11.373127840640773,1.0,data_size_proportional
44,0.3581,5.023886585998535,0.10041954710679081,0.47650330004119257,0.2633115352259961,11.373127840640773,1.0,data_size_proportional
45,0.3508,4.6412244926452635,0.1796687363262763,0.47650330004119257,0.2633115352259961,11.373127840640773,1.0,data_size_proportional
46,0.3571,4.732276233673096,0.1575669746611302,0.47650330004119257,0.2633115352259961,11.373127840640773,1.0,data_size_proportional
47,0.3377,4.8942481079101565,0.2093259458935703,0.47650330004119257,0.2633115352259961,11.373127840640773,1.0,data_size_proportional
48,0.347,4.385143111419678,0.2757518346208786,0.47650330004119257,0.2633115352259961,11.373127840640773,1.0,data_size_proportional
49,0.3497,4.542373506164551,0.18696739260010678,0.47650330004119257,0.2633115352259961,11.373127840640773,1.0,data_size_proportional
50,0.352,4.650067764282227,0.1689498624299436,0.47650330004119257,0.2633115352259961,11.373127840640773,1.0,data_size_proportional
51,0.3503,4.692078660583496,0.16766579278559013,0.47650330004119257,0.2633115352259961,11.373127840640773,1.0,data_size_proportional
52,0.3513,5.313000090026855,0.06970644175270878,0.47650330004119257,0.2633115352259961,11.373127840640773,1.0,data_size_proportional
53,0.347,4.925908294677734,0.14745964237301704,0.47650330004119257,0.2633115352259961,11.373127840640773,1.0,data_size_proportional
