round,test_accuracy,test_loss,train_loss,avg_lambda_before,avg_lambda_after,budget_used,participation_rate,method
1,0.0678,4.35368126373291,4.341872188630576,0.3626732051046036,0.23760533672331585,9.513594388240202,0.74,random_incentive
2,0.1228,3.7929441284179686,3.785120760572091,0.3626732051046036,0.23760533672331585,9.513594388240202,0.74,random_incentive
3,0.1694,3.550364325332642,3.3035928630909672,0.3626732051046036,0.23760533672331585,9.513594388240202,0.74,random_incentive
4,0.2091,3.3468498989105226,2.979556887174135,0.3626732051046036,0.23760533672331585,9.513594388240202,0.74,random_incentive
5,0.2294,3.25907488861084,2.522851804219086,0.3626732051046036,0.23760533672331585,9.513594388240202,0.74,random_incentive
6,0.2503,3.297063367462158,1.9865242389266604,0.3626732051046036,0.23760533672331585,9.513594388240202,0.74,random_incentive
7,0.2576,3.3920314590454104,1.7196871697584508,0.3626732051046036,0.23760533672331585,9.513594388240202,0.74,random_incentive
8,0.2641,3.470496397399902,1.5093957224983947,0.3626732051046036,0.23760533672331585,9.513594388240202,0.74,random_incentive
9,0.2695,3.600546403503418,1.2698295719520476,0.3626732051046036,0.23760533672331585,9.513594388240202,0.74,random_incentive
10,0.2775,3.728150345611572,1.063135914998627,0.3626732051046036,0.23760533672331585,9.513594388240202,0.74,random_incentive
11,0.2843,3.880530644226074,0.9206726003869063,0.3626732051046036,0.23760533672331585,9.513594388240202,0.74,random_incentive
12,0.2883,3.820103914642334,0.9351138408654401,0.3626732051046036,0.23760533672331585,9.513594388240202,0.74,random_incentive
13,0.2985,3.762890000152588,0.9449031998753811,0.3626732051046036,0.23760533672331585,9.513594388240202,0.74,random_incentive
14,0.3061,3.943979978942871,0.7314803358507502,0.3626732051046036,0.23760533672331585,9.513594388240202,0.74,random_incentive
15,0.3044,3.9431367431640627,0.7141078532309888,0.3626732051046036,0.23760533672331585,9.513594388240202,0.74,random_incentive
16,0.3047,3.9875340385437013,0.5918446587814542,0.3626732051046036,0.23760533672331585,9.513594388240202,0.74,random_incentive
17,0.3104,3.931881502532959,0.7202889974412225,0.3626732051046036,0.23760533672331585,9.513594388240202,0.74,random_incentive
18,0.3144,4.010945042419434,0.5504634618698127,0.3626732051046036,0.23760533672331585,9.513594388240202,0.74,random_incentive
19,0.316,3.769787851715088,0.6439045625042293,0.3626732051046036,0.23760533672331585,9.513594388240202,0.74,random_incentive
20,0.3163,4.0124302711486814,0.5403124300048133,0.3626732051046036,0.23760533672331585,9.513594388240202,0.74,random_incentive
21,0.3187,4.03316838760376,0.4601659349608291,0.3626732051046036,0.23760533672331585,9.513594388240202,0.74,random_incentive
22,0.3198,4.030138408660888,0.5041031256343392,0.3626732051046036,0.23760533672331585,9.513594388240202,0.74,random_incentive
23,0.3214,3.9776703033447265,0.5242073716550736,0.3626732051046036,0.23760533672331585,9.513594388240202,0.74,random_incentive
24,0.3232,4.102253771209717,0.4201212343825601,0.3626732051046036,0.23760533672331585,9.513594388240202,0.74,random_incentive
25,0.3209,4.006412171173095,0.4935886494803177,0.3626732051046036,0.23760533672331585,9.513594388240202,0.74,random_incentive
26,0.3214,4.086920207977295,0.4469225086432362,0.3626732051046036,0.23760533672331585,9.513594388240202,0.74,random_incentive
27,0.3228,4.096930111694336,0.37784105132612134,0.3626732051046036,0.23760533672331585,9.513594388240202,0.74,random_incentive
28,0.3185,4.280548133850098,0.34053827237612566,0.3626732051046036,0.23760533672331585,9.513594388240202,0.74,random_incentive
29,0.3158,4.234893132019043,0.35869412088525704,0.3626732051046036,0.23760533672331585,9.513594388240202,0.74,random_incentive
30,0.3214,4.168863915252685,0.3840318948927813,0.3626732051046036,0.23760533672331585,9.513594388240202,0.74,random_incentive
31,0.3182,4.248580115509033,0.3597613583881476,0.3626732051046036,0.23760533672331585,9.513594388240202,0.74,random_incentive
32,0.3242,4.407657098388672,0.313000780658156,0.3626732051046036,0.23760533672331585,9.513594388240202,0.74,random_incentive
33,0.3217,4.305406343841553,0.34873210135343713,0.3626732051046036,0.23760533672331585,9.513594388240202,0.74,random_incentive
34,0.3199,4.380535726165771,0.29940153866679536,0.3626732051046036,0.23760533672331585,9.513594388240202,0.74,random_incentive
35,0.3202,4.258000675201416,0.36570648922602345,0.3626732051046036,0.23760533672331585,9.513594388240202,0.74,random_incentive
36,0.3265,4.43256304321289,0.29142738960494474,0.3626732051046036,0.23760533672331585,9.513594388240202,0.74,random_incentive
37,0.3222,4.562404588317871,0.2664890900664753,0.3626732051046036,0.23760533672331585,9.513594388240202,0.74,random_incentive
38,0.3218,4.570901097106933,0.27550986116689513,0.3626732051046036,0.23760533672331585,9.513594388240202,0.74,random_incentive
