round,test_accuracy,test_loss,train_loss,avg_lambda_before,avg_lambda_after,budget_used,participation_rate,method
1,0.0322,4.5288008781433104,4.264610794654654,0.3626732051046036,0.3626732051046036,0.031712321015617204,1.0,no_aigc
2,0.0845,4.092340660858154,3.837979112593722,0.3626732051046036,0.3626732051046036,0.031712321015617204,1.0,no_aigc
3,0.1157,3.8394201568603514,3.451125072617204,0.3626732051046036,0.3626732051046036,0.031712321015617204,1.0,no_aigc
4,0.1491,3.6624788608551024,3.1371356516869,0.3626732051046036,0.3626732051046036,0.031712321015617204,1.0,no_aigc
5,0.1694,3.53552052154541,2.872750784871902,0.3626732051046036,0.3626732051046036,0.031712321015617204,1.0,no_aigc
6,0.1916,3.4600863471984864,2.4747703112898436,0.3626732051046036,0.3626732051046036,0.031712321015617204,1.0,no_aigc
7,0.2043,3.4613818214416505,2.221281981029429,0.3626732051046036,0.3626732051046036,0.031712321015617204,1.0,no_aigc
8,0.2066,3.4863497142791746,1.962575237743883,0.3626732051046036,0.3626732051046036,0.031712321015617204,1.0,no_aigc
9,0.2157,3.5549623916625976,1.7037050652074277,0.3626732051046036,0.3626732051046036,0.031712321015617204,1.0,no_aigc
10,0.2171,3.6165149002075196,1.501839608022442,0.3626732051046036,0.3626732051046036,0.031712321015617204,1.0,no_aigc
11,0.2264,3.6973007774353026,1.3811870023172383,0.3626732051046036,0.3626732051046036,0.031712321015617204,1.0,no_aigc
12,0.232,3.6623125396728518,1.3500580222402077,0.3626732051046036,0.3626732051046036,0.031712321015617204,1.0,no_aigc
13,0.2481,3.6197712333679197,1.2903468612212512,0.3626732051046036,0.3626732051046036,0.031712321015617204,1.0,no_aigc
14,0.2422,3.6829598175048828,1.0979434596048712,0.3626732051046036,0.3626732051046036,0.031712321015617204,1.0,no_aigc
15,0.2527,3.7138050804138185,1.0652755452553184,0.3626732051046036,0.3626732051046036,0.031712321015617204,1.0,no_aigc
16,0.2497,3.822113676452637,0.917544613512696,0.3626732051046036,0.3626732051046036,0.031712321015617204,1.0,no_aigc
17,0.259,3.672512889099121,1.0652195780968372,0.3626732051046036,0.3626732051046036,0.031712321015617204,1.0,no_aigc
18,0.2572,3.8320370223999025,0.8250232979051965,0.3626732051046036,0.3626732051046036,0.031712321015617204,1.0,no_aigc
19,0.27,3.6630479164123537,0.925617492863744,0.3626732051046036,0.3626732051046036,0.031712321015617204,1.0,no_aigc
20,0.2664,3.7286917869567873,0.8327528512871054,0.3626732051046036,0.3626732051046036,0.031712321015617204,1.0,no_aigc
21,0.2705,3.7788901565551756,0.72533066766289,0.3626732051046036,0.3626732051046036,0.031712321015617204,1.0,no_aigc
22,0.2725,3.8121707336425783,0.7771774593250766,0.3626732051046036,0.3626732051046036,0.031712321015617204,1.0,no_aigc
23,0.2755,3.713757174682617,0.8141914564589158,0.3626732051046036,0.3626732051046036,0.031712321015617204,1.0,no_aigc
24,0.2766,3.8221244949340822,0.6703020302395949,0.3626732051046036,0.3626732051046036,0.031712321015617204,1.0,no_aigc
25,0.2794,3.7803925636291504,0.7161220747737577,0.3626732051046036,0.3626732051046036,0.031712321015617204,1.0,no_aigc
26,0.2825,3.753515116119385,0.7090622528510253,0.3626732051046036,0.3626732051046036,0.031712321015617204,1.0,no_aigc
27,0.2782,3.8907721138000486,0.5494088311528983,0.3626732051046036,0.3626732051046036,0.031712321015617204,1.0,no_aigc
28,0.2791,3.830485824584961,0.5932309583470797,0.3626732051046036,0.3626732051046036,0.031712321015617204,1.0,no_aigc
29,0.281,3.8825092460632322,0.5321164270059286,0.3626732051046036,0.3626732051046036,0.031712321015617204,1.0,no_aigc
30,0.2832,3.8210110427856447,0.5823299496398305,0.3626732051046036,0.3626732051046036,0.031712321015617204,1.0,no_aigc
31,0.2888,3.8129054298400877,0.5931995463788917,0.3626732051046036,0.3626732051046036,0.031712321015617204,1.0,no_aigc
32,0.2883,3.8976993980407717,0.5521205907864242,0.3626732051046036,0.3626732051046036,0.031712321015617204,1.0,no_aigc
33,0.2886,3.876482085418701,0.532186384414527,0.3626732051046036,0.3626732051046036,0.031712321015617204,1.0,no_aigc
34,0.2927,3.8828445053100586,0.5230795894690831,0.3626732051046036,0.3626732051046036,0.031712321015617204,1.0,no_aigc
35,0.2929,3.7759739433288573,0.5490204354381082,0.3626732051046036,0.3626732051046036,0.031712321015617204,1.0,no_aigc
36,0.289,3.8454308143615723,0.5051064066260876,0.3626732051046036,0.3626732051046036,0.031712321015617204,1.0,no_aigc
37,0.2922,3.8584631187438965,0.4659804282844911,0.3626732051046036,0.3626732051046036,0.031712321015617204,1.0,no_aigc
38,0.2943,3.9048311264038085,0.4696214845209212,0.3626732051046036,0.3626732051046036,0.031712321015617204,1.0,no_aigc
39,0.2957,3.796672171783447,0.47739777555233087,0.3626732051046036,0.3626732051046036,0.031712321015617204,1.0,no_aigc
40,0.29,3.9068515281677247,0.4419662999242851,0.3626732051046036,0.3626732051046036,0.031712321015617204,1.0,no_aigc
41,0.2919,3.924647870635986,0.4373674180060878,0.3626732051046036,0.3626732051046036,0.031712321015617204,1.0,no_aigc
42,0.2951,3.992288607788086,0.4197284646555773,0.3626732051046036,0.3626732051046036,0.031712321015617204,1.0,no_aigc
