round,test_accuracy,test_loss,train_loss,avg_lambda_before,avg_lambda_after,budget_used,participation_rate,method
<<<<<<< HEAD
1,0.3869,1.883837700843811,1.5874856736526286,0.5453565788992923,0.3203205220280337,12.627935822329055,0.92,random_incentive
2,0.497,1.3602871248245239,1.2140602066216477,0.5453565788992923,0.3203205220280337,12.627935822329055,0.92,random_incentive
3,0.5842,1.172445086479187,1.0050624766619458,0.5453565788992923,0.3203205220280337,12.627935822329055,0.92,random_incentive
4,0.6204,1.0720829990386962,0.8152960938680588,0.5453565788992923,0.3203205220280337,12.627935822329055,0.92,random_incentive
5,0.6416,1.129155292892456,0.6015825011189302,0.5453565788992923,0.3203205220280337,12.627935822329055,0.92,random_incentive
6,0.6689,1.055792130947113,0.5071427279068658,0.5453565788992923,0.3203205220280337,12.627935822329055,0.92,random_incentive
7,0.6818,1.0636954751014709,0.42082744848966447,0.5453565788992923,0.3203205220280337,12.627935822329055,0.92,random_incentive
8,0.6882,1.11429338388443,0.38089845065702777,0.5453565788992923,0.3203205220280337,12.627935822329055,0.92,random_incentive
9,0.7038,1.1118477560043334,0.3038969167156556,0.5453565788992923,0.3203205220280337,12.627935822329055,0.92,random_incentive
10,0.7045,1.2023027017593384,0.23909113665347165,0.5453565788992923,0.3203205220280337,12.627935822329055,0.92,random_incentive
11,0.6938,1.1571929998397827,0.22735928863358973,0.5453565788992923,0.3203205220280337,12.627935822329055,0.92,random_incentive
12,0.7136,1.104171793460846,0.23447749203754334,0.5453565788992923,0.3203205220280337,12.627935822329055,0.92,random_incentive
13,0.7138,1.0687485902786256,0.25718221423898013,0.5453565788992923,0.3203205220280337,12.627935822329055,0.92,random_incentive
14,0.7193,1.12793085603714,0.17497000235707955,0.5453565788992923,0.3203205220280337,12.627935822329055,0.92,random_incentive
15,0.7169,1.104257454395294,0.19951244373230298,0.5453565788992923,0.3203205220280337,12.627935822329055,0.92,random_incentive
16,0.7245,1.0928123600006103,0.1546744445745242,0.5453565788992923,0.3203205220280337,12.627935822329055,0.92,random_incentive
17,0.7312,1.1201312059402466,0.18289731908500528,0.5453565788992923,0.3203205220280337,12.627935822329055,0.92,random_incentive
18,0.7346,1.0774051692008972,0.15133230579012488,0.5453565788992923,0.3203205220280337,12.627935822329055,0.92,random_incentive
19,0.7294,1.0358273818969728,0.14322597835539844,0.5453565788992923,0.3203205220280337,12.627935822329055,0.92,random_incentive
20,0.7373,1.0725224591255187,0.12819531559466676,0.5453565788992923,0.3203205220280337,12.627935822329055,0.92,random_incentive
21,0.7302,1.1470517921447754,0.11421160027393618,0.5453565788992923,0.3203205220280337,12.627935822329055,0.92,random_incentive
22,0.7315,1.1323811229705811,0.14064935991114957,0.5453565788992923,0.3203205220280337,12.627935822329055,0.92,random_incentive
23,0.7389,1.1337025124549867,0.10927509113848918,0.5453565788992923,0.3203205220280337,12.627935822329055,0.92,random_incentive
24,0.7378,1.1221156946659088,0.10334925255272974,0.5453565788992923,0.3203205220280337,12.627935822329055,0.92,random_incentive
