round,test_accuracy,test_loss,train_loss,avg_lambda_before,avg_lambda_after,budget_used,participation_rate,method
1,0.2665,2.098431866455078,1.6150337925630258,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
2,0.3574,1.7481722972869873,1.3495036666021971,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
3,0.4553,1.4683903188705445,1.287346729661161,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
4,0.4824,1.3945345081329346,1.0623765071937383,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
5,0.5284,1.2982721822738648,0.9636413565587182,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
6,0.5608,1.2500664716720582,0.815816043386008,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
7,0.5687,1.2367865228652954,0.748607125104098,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
8,0.5792,1.2523855514526367,0.6141079417188261,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
9,0.6168,1.1921751178741455,0.5948439665284746,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
10,0.6167,1.2686106559753418,0.45797897802207893,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
11,0.6282,1.2585558527946472,0.41408914309070627,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
12,0.6463,1.1403082927703858,0.45093189934710626,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
13,0.6568,1.1220308402061463,0.37423780277894886,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
14,0.6536,1.2206437725067139,0.31406086101720493,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
15,0.6571,1.1636721046447753,0.3712431183892027,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
16,0.6608,1.1827120874404908,0.27718613057596464,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
17,0.6608,1.1620658776283264,0.29464429260366387,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
18,0.6717,1.1518167366981507,0.2793577687614984,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
19,0.6619,1.187963329601288,0.25195959521799394,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
20,0.6812,1.0894677629470826,0.25951151487388224,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
21,0.6901,1.0887476447105409,0.2257716587101637,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
22,0.6852,1.1060503403186799,0.24995064282942905,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
23,0.6864,1.0854934411048889,0.21419705228928432,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
24,0.6779,1.1377016488075256,0.2023859875036097,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
25,0.6956,1.0584658181190492,0.224259802095849,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
26,0.7015,1.060786779499054,0.2038945250009336,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
27,0.6973,1.0894901710510254,0.16953972139096177,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
28,0.7042,1.083164000940323,0.16913559220849173,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
29,0.7105,1.038056553506851,0.17014822344051925,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
30,0.7021,1.0745074563980102,0.1807431996070423,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
31,0.704,1.0925070721626282,0.16636502950600532,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
32,0.7093,1.0764214732170105,0.1515073557569432,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
33,0.6997,1.0702712006092072,0.1663511927657573,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
34,0.7148,1.0064514674663543,0.15122982057591614,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
35,0.716,1.0041392199993133,0.15539040875545523,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
36,0.7111,1.0370773540496827,0.1393020289889185,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
37,0.7133,1.0649730441570282,0.1217571737554563,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
38,0.7123,1.0461234316825867,0.13633722699255407,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
39,0.7192,1.0559556758880615,0.12351021092180657,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
40,0.7127,1.1038918999671936,0.11924258244106013,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
41,0.7148,1.0847393671035768,0.11894052567116163,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
42,0.7203,1.0312352719783784,0.10136394790549863,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
43,0.7187,1.1449074715614318,0.07602039664662541,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
44,0.722,1.0428365178108214,0.11619320727533926,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
45,0.7255,1.0131250985145568,0.1088169483157372,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
46,0.7152,1.1026935443878174,0.10247512557909347,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
47,0.7097,1.1475795491218568,0.10303551593730054,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
48,0.7233,1.0582512632369996,0.10241193696807856,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
49,0.7236,1.053717049217224,0.09431146414349753,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
50,0.7254,1.0612551408290862,0.0915214306264918,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
51,0.7262,1.0574238188743592,0.09138861408109591,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
52,0.7241,1.109716219139099,0.0748954959797895,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
53,0.7161,1.1591360611915589,0.08266107201202082,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
54,0.7171,1.1450517364025117,0.07342455673653082,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
55,0.7213,1.1099975212097168,0.08290745887235801,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
56,0.7178,1.1054908618450165,0.08714716082276729,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
57,0.7235,1.0897314698696137,0.08464455774892364,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
58,0.7085,1.1632997685432434,0.08264972876059354,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
59,0.723,1.1218290789604186,0.07321793656473355,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
60,0.7223,1.1526671677112579,0.08114883503577734,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
61,0.7192,1.1152711549758911,0.0927172370874823,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
62,0.7238,1.1941871259689332,0.05162111219867046,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
63,0.7261,1.1144243932723998,0.07344650368053078,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
64,0.7292,1.1940489352226258,0.06046190365912058,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
65,0.7289,1.1688856721401215,0.060409721752150015,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
66,0.7262,1.1275232812404632,0.08558430411506877,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
67,0.7174,1.2079894885063172,0.057676903102410734,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
68,0.7182,1.245073975753784,0.04581107760163527,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
69,0.7227,1.261382749080658,0.06659789892495667,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
70,0.7163,1.242361489009857,0.06538241252391344,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
71,0.7232,1.22081636633873,0.04919227941034034,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
72,0.7246,1.186456968307495,0.05025450252166167,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
73,0.7245,1.2518587654113769,0.027585266016037883,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
74,0.7221,1.2395291450500487,0.07357438671080715,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
75,0.7218,1.2318327178001405,0.043234433406891495,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
76,0.7167,1.3160799201488496,0.056933995552535054,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
77,0.7085,1.2961669115066528,0.05203680434276849,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
78,0.7227,1.2499291246414184,0.04227309085516792,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
79,0.7257,1.2011202105998993,0.061564407026925255,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
80,0.7214,1.2448614965438842,0.043308584828428066,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
81,0.7284,1.2487109623908996,0.04360915431727864,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
82,0.7313,1.2615880553245544,0.037662974321931046,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
83,0.7251,1.2596711071968079,0.04038656211334129,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
84,0.7126,1.3356050259590149,0.04482526113523691,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
85,0.7254,1.303273096895218,0.03608975924686139,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
86,0.7298,1.2610867425441743,0.047593440472207024,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
87,0.7213,1.3338451131820679,0.026332642285544303,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
88,0.726,1.3161185427188873,0.04569974239456023,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
89,0.7134,1.4572344427108765,0.030798795743653292,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
90,0.7284,1.3047972668170928,0.04109923244349085,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
91,0.7224,1.3573398921012878,0.0416534044529089,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
92,0.7311,1.3282040652275084,0.023482035745743257,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
93,0.7198,1.3169537536621094,0.06706522464101573,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
94,0.7215,1.3841742124557495,0.03322369258276166,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
95,0.7283,1.3277144897937774,0.026118533824855975,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
96,0.7229,1.3316551219940185,0.049217260000367136,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
97,0.7221,1.382032130098343,0.03054645286508294,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
98,0.7315,1.3818001602172851,0.027555037433209126,0.3923719114197955,0.3923719114197955,0.03168819552305579,1.0,no_aigc
